Mixing_Speed_RPM,Reducing_Agent_NaBH4,Reducing_Agent_ascorbic_acid,Reducing_Agent_citrate,Stabilizer_CTAB,Stabilizer_PEG,Stabilizer_PVP,Stabilizer_citrate,Precursor_Conc_mM,pH,Temperature_C,Reaction_Time_min,Particle_Size_nm,Zeta_Potential_mV,Polydispersity,Drug_Loading_Efficiency_%,Targeting_Efficiency_%,Cytotoxicity_%
0.7564,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.9353091463985947,4.5,51.0,10.0,22.0,0.8378375036440986,0.19816535752912368,0.38388812653866455,0.2609871038015208,0.8852511621129106
0.76,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.886509268167946,3.0,45.0,13.0,17.0,0.19241855941648844,0.25664177157886736,0.912312071836919,0.33129264233185296,0.4600725859260453
0.1536,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.6347106792438528,7.5,51.0,10.0,28.0,0.011881333995780952,0.541755228829955,1.0,0.9667924376505787,0.10929283587483626
0.6918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3098463906711695,3.5,46.0,5.0,17.0,0.8664292191397553,0.4291290703814252,0.62498711212368,0.19825669866797024,1.0
0.6918,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.068716123206189,6.5,100.0,5.0,29.0,0.09219769131477096,0.476984116647738,0.7823915332537391,0.6693217562529036,0.34562631912146896
0.9482,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.28610966012028205,5.0,95.0,5.0,22.0,0.21040401372468692,0.13807471108964975,1.0,1.0,0.2840672853585362
0.8845,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.8572873252094624,11.0,65.0,10.0,24.0,0.11258980257473,0.3123682815881542,1.0,1.0,0.2200696983973941
0.62,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.3546330690142763,10.5,36.0,37.0,20.0,0.1546480438619488,0.2881839599378697,0.9125432881611765,0.5795203629182665,0.38927290822872784
0.4918,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.953675560573654,6.5,85.0,5.0,42.0,0.21300424987877653,0.5517651349011934,0.6302784919920462,0.7792893937699678,0.35363607079612963
0.9982,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5341630984514274,4.5,44.0,7.0,16.0,0.028386116229498992,0.13386690926333478,1.0,0.5362078614508707,0.5051394221583998
0.8209,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4572189933027272,3.5,53.0,10.0,16.0,0.03211876178875889,0.16149690682000684,1.0,0.4494275703048557,0.4902216048140914
0.5991,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.626978121437962,4.5,86.0,5.0,31.0,0.0568546305167994,0.6069577110852367,1.0,1.0,0.21553735419492065
0.7927,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.4299059641889005,3.5,89.0,5.0,28.0,0.28137049451117546,0.30510313439775394,0.8201573076928123,0.772725274655185,0.28441470510155276
0.8273,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.4249271032841753,4.5,96.0,5.0,27.0,0.7470711958964511,0.3603572682531673,0.4331475166186568,0.4128314639348132,0.85812110264127
0.8436,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.23681864178851,8.0,27.0,25.0,15.0,0.2688031866836721,0.39005527397502104,0.9847366115344524,0.512744480616994,0.5443406798465367
0.9418,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6437898704672257,7.0,85.0,5.0,27.0,0.06360191232236939,0.18597221970733246,1.0,1.0,0.19080624264986512
0.2482,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.077985399038341,6.0,50.0,8.0,39.0,0.2792526392728991,0.5256875227786242,0.7624738648077892,0.7849255389116644,0.21738881934592713
0.7882,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.7646480665445634,9.0,51.0,6.0,25.0,0.05813953027050056,0.27202001266261044,1.0,1.0,0.18314413829467283
0.1582,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.3291025585871767,8.5,41.0,15.0,23.0,0.05009623400954483,0.5586373549634008,0.9337579051139632,0.568553078685218,0.2776288088332373
0.4436,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.923843005497804,4.5,81.0,5.0,40.0,0.8124012054901557,0.6115065386260665,0.3870937368280555,0.5021733012586621,0.8404761661928657
0.3282,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.2896909420785563,7.0,31.0,15.0,19.0,0.2731472738184615,0.6372880545709619,1.0,0.7574517373177213,0.36960003859946405
0.3273,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.7401837442941335,11.0,19.0,78.0,16.0,0.2631809271632918,0.5451557698748973,1.0,0.794707542102063,0.398517616017548
0.8991,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.054130905331569,9.0,17.0,50.0,15.0,0.051989390365960286,0.36744796380404443,1.0,0.7523892300120446,0.36068691067174596
0.9473,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.769798103776606,5.0,32.0,20.0,15.0,0.26823401349346476,0.338895023189809,1.0,0.5954866267697907,0.5491132655751064
0.5382,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.8881363043175847,8.0,53.0,13.0,32.0,0.25381601059629444,0.4160129738417665,0.7287910545311499,0.77180465563515,0.25642624062600616
0.0082,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.67142106712274,4.0,27.0,55.0,18.0,0.7884221970566543,0.6903854127488885,0.5090603319824908,0.06919057847180426,1.0
0.1027,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.14799385561787,4.5,79.0,5.0,38.0,0.8132078949549159,0.8179920489165499,0.35973626360128874,0.3928230169778688,0.8159628278422588
0.2964,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.6990583115667377,6.0,61.0,5.0,25.0,0.09190141175562677,0.6354298202634537,0.9511146801840976,0.5242177766784789,0.22827954221402358
0.3818,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0096321559671164,4.5,29.0,41.0,19.0,0.05653130298214615,0.487117520300539,1.0,0.8321257580816431,0.32561958603680474
0.6173,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0199374200891502,5.5,71.0,5.0,25.0,0.28860429400533316,0.4098188517436411,1.0,0.8272406365266515,0.21405446633048164
0.45,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.6939461567128526,9.5,71.0,8.0,24.0,0.18711512463716273,0.45801128680428593,0.6618170299647347,0.5417059171713607,0.38085017572703067
0.3955,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.765886749918214,4.5,62.0,10.0,32.0,0.060253585058007486,0.5890142266076969,0.8395021085509297,0.6014085134321825,0.2377457839075629
0.1509,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9829591952279249,10.0,37.0,30.0,22.0,0.2014300170363461,0.5147605672729413,0.8107246322816443,0.5491899125587801,0.39577575136977794
0.3345,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.6287216995994507,4.5,32.0,25.0,20.0,0.16776727690063242,0.5400516340974376,1.0,0.8840508635886198,0.2725129908674035
0.5982,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.35317673612400946,5.5,27.0,35.0,17.0,0.25343766764261255,0.3411516193031813,1.0,0.7599193749500711,0.415535816231459
0.3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.539826596358177,3.0,26.0,42.0,15.0,0.015814277609558947,0.5893999708801512,1.0,0.7201976313237352,0.48461412108158575
0.41,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.7339667086204515,10.0,53.0,8.0,29.0,0.2682092615130041,0.48349234205605196,0.8439177137249251,0.6598673414942641,0.23109265216514957
0.9255,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.821927578118715,11.0,63.0,8.0,29.0,0.04243501827315421,0.1564923974220772,1.0,0.941527469829505,0.20652834683309607
0.5409,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.635058818474216,8.5,33.0,28.0,24.0,0.9092709565097019,0.4741207916067851,0.4995135052123866,0.4095865693185148,0.8234244228222073
0.6009,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.1098907369663462,7.5,67.0,7.0,29.0,0.2872175549407092,0.23463337197764556,0.8750582044650149,0.7643267930175354,0.22358849324008356
0.5609,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.7557513669598532,7.0,60.0,10.0,20.0,0.2898805043521221,0.5911493412007071,0.9990849863495997,0.5612835555646414,0.27275626588705026
0.1918,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.981685203971896,7.0,56.0,5.0,28.0,0.03906714540543271,0.6848398385935391,1.0,0.8170705287954149,0.15435306327310908
0.3509,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.43632511008488,9.0,60.0,11.0,33.0,0.02241931909411643,0.5920833598497296,1.0,1.0,0.1486891378810101
0.3291,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.487195836850529,3.5,75.0,14.0,35.0,0.257549095209585,0.6451987353561367,1.0,1.0,0.21085551776657357
0.7945,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0343424603892513,6.0,75.0,5.0,39.0,0.015620484569353443,0.25248583264576463,1.0,1.0,0.22879204848882234
0.1773,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.089215859396693,5.0,15.0,47.0,15.0,0.01078488092920643,0.7710621061692932,1.0,0.39250364234177115,0.5448922829158076
0.7327,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.065689551597786,11.0,72.0,5.0,27.0,0.27222384709547337,0.5707794693567618,1.0,0.8022160540859428,0.22892884458452495
0.9709,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.5501201554074175,9.5,37.0,23.0,18.0,0.8330598876921308,0.14090116425998278,0.6254118521573139,0.257093329080997,0.9576792267740262
0.94,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.835929503364357,7.0,42.0,14.0,22.0,0.20695009173507495,0.12360113651092797,1.0,0.4812322585534442,0.33699296668107853
0.0836,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9413001477567029,3.0,48.0,8.0,25.0,0.8669352675853012,0.6271153789835952,0.36090490417123766,0.2477425186314013,0.7165962894584924
0.48,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.488806410332016,3.0,76.0,5.0,39.0,0.06761442461699285,0.5348842935099016,1.0,1.0,0.20001913667384696
0.6518,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.383436342569428,7.0,85.0,5.0,36.0,0.07917231655676304,0.4307518710896835,0.7742574334345141,0.6757302951705245,0.27965660835249384
0.0736,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.741099544193763,11.0,59.0,5.0,24.0,0.2118990797023294,0.8639782789923501,1.0,0.8073956144712956,0.3233618117444968
0.9864,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.3179744751358795,8.0,16.0,48.0,15.0,0.2585283756328644,0.27961188844663276,1.0,0.38462189242038125,0.5291459368879504
0.5182,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.4196197326350175,8.5,43.0,7.0,17.0,0.27219595435224486,0.634206327375542,1.0,0.517470378194993,0.5570282065979592
0.5591,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8667359084176429,10.5,22.0,53.0,15.0,0.06226537117806724,0.3507344367906565,1.0,0.8277668713420406,0.4342384561179353
0.4582,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.9757139457383006,11.0,76.0,5.0,24.0,0.22339505723450198,0.6045702848831118,1.0,0.8011305765391302,0.3055858424827779
0.3082,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.093204669848642,5.5,98.0,5.0,36.0,0.24894952369986872,0.7878306031740249,1.0,1.0,0.24282782279591397
0.8109,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.981172600144016,8.0,68.0,5.0,20.0,0.7276937634759465,0.509238913917907,0.892557268547587,0.41014673562886517,0.40516023044372657
0.1027,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.3062758269143266,9.5,38.0,21.0,24.0,0.0036718675753181773,0.6355221519674198,0.7728608924321186,0.5729175577294533,0.22729717842892483
0.7764,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.6917177361789317,10.5,97.0,5.0,45.0,0.025616467116330532,0.4176655424077792,0.7328446366365676,0.8260371259515792,0.35060303629748807
0.5182,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.9283008302696798,5.0,55.0,5.0,20.0,0.06909116665564735,0.5276909893911564,1.0,0.5066137607056194,0.45301092812361865
0.34,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.3720268988554496,10.5,47.0,5.0,20.0,0.08782315340703356,0.751077272141819,0.9697992931760137,0.5641504707068532,0.3895783934681634
0.5991,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.48493337152626304,8.0,36.0,22.0,20.0,0.2701486606839154,0.34461923098148595,1.0,0.5705026872272908,0.3315404064585989
0.1918,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.713387820276319,4.0,65.0,10.0,29.0,0.16098994029500424,0.6079209820503279,0.7592127819948412,0.4774481110175197,0.2965006932496136
0.0445,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.80419796846381,3.5,34.0,11.0,16.0,0.8675669025753021,0.838366207213855,0.6133957679652905,0.0887721788286584,1.0
0.9745,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.5669785311562068,6.0,42.0,19.0,20.0,0.270507160396703,0.1187888462834874,1.0,0.7233510671512359,0.3412876650716855
0.9891,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.9247245317473483,8.5,74.0,5.0,29.0,0.7475569017235648,0.2209961678608069,0.5314199963530745,0.4466342786211487,0.9338125216986555
0.3564,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.6379899339401056,11.0,46.0,10.0,20.0,0.708360440801785,0.5153083230708373,0.7354939386883131,0.47381212091057057,0.394023048398328
0.7964,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.5228000635247723,6.5,27.0,32.0,15.0,0.0696170912497811,0.3486953745193846,1.0,0.6699673985031883,0.5248840859172784
0.6882,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.3421695721830265,4.0,42.0,18.0,21.0,0.2651235929183645,0.32331763829687354,1.0,0.848440871178166,0.29344706399811205
0.3518,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.958103386638731,6.0,36.0,22.0,27.0,0.23910680781370552,0.46920697414607204,0.9085292167909863,0.6022485859587494,0.17685379059190814
0.2855,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.482039377553128,9.5,86.0,5.0,33.0,0.1532301332978796,0.7156258171344118,0.9184030964549789,0.5894028287950659,0.32435257424233954
0.57,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.9364709802311529,11.0,54.0,10.0,27.0,0.24871920955355248,0.3041772278126934,0.9624944373975225,0.7245292047074413,0.25855709370489743
0.9236,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.1559537184510003,9.0,92.0,5.0,30.0,0.007654443661104737,0.1482794491756273,1.0,1.0,0.26578452982308737
0.4473,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.872329618720882,5.5,51.0,5.0,23.0,0.7351919864384319,0.6686135106338148,0.4145188552565483,0.29105031714465457,0.8379347959202972
0.2655,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.4009323964024545,5.5,42.0,9.0,25.0,0.28314927921795946,0.5513511676143235,1.0,0.9053422057497954,0.10585529909308514
0.3355,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7825948406704568,6.5,94.0,5.0,28.0,0.13493376326389334,0.668025955170806,0.6722937608912517,0.5071785466931232,0.2935051166989772
0.1373,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.343376799921357,7.5,97.0,5.0,36.0,0.04248938224968385,0.8810493885036582,1.0,0.9191250196721857,0.21158400435734487
0.4045,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0046990410021093,11.0,100.0,5.0,37.0,0.7853199105497912,0.4213798772628601,0.25016257885422266,0.3620852671925624,0.8776096003225473
0.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.8401450739936818,4.5,32.0,37.0,18.0,0.020684764347150775,0.2749913804335087,1.0,0.581624947088311,0.4055405592751216
0.6827,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.3735103210177484,5.0,87.0,5.0,32.0,0.046996204394258057,0.3302906080586123,0.6208436611943459,0.6508308554004903,0.39959451252355616
0.6118,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.3065963887559406,6.0,72.0,9.0,26.0,0.23461031931962112,0.3322000064187529,1.0,1.0,0.2438894693490805
0.48,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.4390169507997665,10.0,31.0,35.0,23.0,0.8351882255587337,0.381658275455255,0.5302788418196392,0.31392114339460053,0.7370780936124125
0.0045,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.8332296981259755,4.0,74.0,5.0,30.0,0.10205209949761601,0.9008555321825747,0.8597861348122796,0.7128179845534198,0.29437773239480214
0.5218,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.2398254046992,10.0,33.0,26.0,19.0,0.26040209133707215,0.49373770853332033,1.0,0.5726402689926102,0.4333528590813315
0.75,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.929943931150256,4.5,27.0,44.0,16.0,0.2416707309761782,0.2711954784580237,1.0,0.5078206310328844,0.5562499368297339
0.8736,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5690723682475468,7.0,59.0,8.0,22.0,0.17763507784711885,0.11919685355057863,0.9490061861845097,0.6730396903416308,0.38442682054617955
0.4109,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.199443728859098,9.0,37.0,16.0,15.0,0.23052308270918914,0.5067622249019956,0.9988545947207809,0.3704138734851764,0.6191621740189656
0.7709,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.8410865860640495,4.5,77.0,5.0,25.0,0.008410958675902858,0.4877395675391507,1.0,0.9123868151451041,0.24842155085446221
0.6482,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.331579310091503,7.0,87.0,5.0,34.0,0.005836091962965528,0.4223158002036763,0.9226103427359372,0.7008944824520406,0.24570608409180988
0.0891,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.18130315509972963,3.5,24.0,53.0,21.0,0.26437455598902637,0.5697016745463576,1.0,0.8376398323263904,0.15166667863049269
0.8655,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14746572543074193,10.5,20.0,37.0,15.0,0.026329058323283694,0.30367475243174413,1.0,0.7464329885411681,0.46448954659937125
0.0145,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.9361376554861447,8.5,27.0,30.0,22.0,0.24305490151546244,0.691391018769593,0.879783445786367,0.4826586167391693,0.20736555283768354
0.2064,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.3477017436276366,4.0,29.0,12.0,15.0,0.280733677216891,0.8042981132162953,1.0,0.8405726496995164,0.44857199120803726
0.7536,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9393452933261849,3.5,27.0,18.0,15.0,0.02646417132844625,0.4145785492408671,1.0,0.8073351820113824,0.417820569321226
0.2518,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.617398575285536,8.0,51.0,19.0,27.0,0.07510908621871581,0.4240470328805789,1.0,1.0,0.08543300218972313
0.8236,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.864735901754227,8.0,15.0,35.0,15.0,0.24488700792372908,0.4355164596771569,1.0,0.5672999928639936,0.5293994524492833
0.5955,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.6892139490224385,3.5,63.0,5.0,22.0,0.20832199398894125,0.40958912089337307,1.0,0.8137447310945524,0.22744014780894434
0.3045,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.2870837192369353,8.0,41.0,15.0,28.0,0.010799179021976857,0.5062602837618447,0.8525410831240937,0.5636311988914419,0.2910639711584392
0.4782,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.7859114933673084,9.5,80.0,13.0,34.0,0.004152947612369728,0.45292267914388984,0.7192208281543421,0.7089218863823551,0.2194069823461362
0.1482,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.674804506043877,3.0,59.0,8.0,22.0,0.1636304068533042,0.6549336119500985,0.7020561473429171,0.4499290742108746,0.37828359596727984
0.6182,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.5232570011822455,9.5,46.0,5.0,15.0,0.029031718349902202,0.6124591934192576,1.0,0.32503070532553413,0.6472824669295534
0.8536,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.9818089281163922,6.5,15.0,60.0,15.0,0.1827202346939894,0.3226627796547834,0.9968360875918706,0.5050677265702167,0.5703717209443867
0.0255,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.702011019249709,5.5,22.0,68.0,26.0,0.8426070668671679,0.6120711432997289,0.35495184482670117,0.3896324918497722,0.7379666485622972
0.9691,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.860744269894457,9.0,100.0,10.0,41.0,0.05060963656070333,0.21372136886442672,1.0,1.0,0.21625099008990417
0.5536,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.7672899494081737,8.0,52.0,5.0,30.0,0.2698937223001408,0.40312742487412745,1.0,1.0,0.22173965889587027
0.0409,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.3842897965250294,9.5,26.0,51.0,25.0,0.24659038816338807,0.6320612910768207,1.0,1.0,0.16071781985363162
0.71,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.6581145015676413,3.0,50.0,5.0,20.0,0.7619201785817498,0.32910556305964533,0.6914299508608795,0.22069185779632683,0.903117045489754
0.6736,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.777373051408173,6.0,64.0,5.0,28.0,0.05803536397333536,0.4271422782653962,1.0,0.9118216681221286,0.20680395803514612
0.3418,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6707414633993517,8.0,41.0,22.0,32.0,0.24899380374044344,0.3559275880683799,0.9283360833549058,0.7620630740210473,0.1637609645858972
0.3473,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.187456321622151,6.0,15.0,33.0,15.0,0.28001063876493915,0.733905448504805,1.0,0.8119506068902492,0.46494629145014765
0.3673,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.394028367741554,6.0,23.0,27.0,15.0,0.16962594615195947,0.5702959095873036,0.9329143320468113,0.3560460832994412,0.6541244500016897
0.8091,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.537140305851615,8.0,82.0,5.0,37.0,0.2706249438980186,0.5539902701383663,0.8478123481307852,0.6710057496999856,0.3518905563854937
0.8664,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.793934713638074,11.0,23.0,37.0,15.0,0.0814642977088485,0.4098738765138288,1.0,0.7493332713416953,0.47379680924564016
0.5345,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.091240350875198,10.0,52.0,9.0,27.0,0.265624196327134,0.2721776225192216,0.9037751490289389,0.7588811367212002,0.3406662473141323
0.7618,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.973451746272774,6.0,29.0,31.0,15.0,0.097313207992971,0.35083640173599284,1.0,0.5022345166208304,0.5602403111462393
0.9527,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.3046524682176617,10.0,83.0,5.0,26.0,0.10517170314781354,0.10923427597559787,0.8881742106687175,0.5603357235730403,0.3529481612002324
0.8209,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.743320870465566,4.0,40.0,19.0,20.0,0.27651331488219566,0.1930703628714372,1.0,0.5565261309289045,0.3279718252875574
0.4882,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.1759525329969485,6.0,67.0,5.0,23.0,0.28563637416239407,0.4839461309729648,0.7347459908308603,0.45381118418435806,0.43226186613925077
0.3718,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.681264694303186,11.0,51.0,5.0,27.0,0.15571306145964664,0.561928599404875,1.0,0.9808738530214295,0.21162570169601158
0.5691,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.2268556627966882,5.5,37.0,16.0,22.0,0.9073344876001224,0.32410224912299623,0.6377872147807685,0.46433705263909897,0.7587451407291675
0.6191,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.8944059997838134,6.5,65.0,8.0,28.0,0.2715301916366285,0.3264626694811832,1.0,1.0,0.12465572823064047
0.0518,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.568601962578202,3.5,39.0,23.0,21.0,0.248020369351712,0.7609764113973488,1.0,0.8228218716366346,0.22494080180983345
0.6373,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5479677599039771,9.0,49.0,10.0,18.0,0.26876672844724475,0.3077892025867762,1.0,0.9557408760737284,0.325903695730655
0.3127,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.7043626977938955,6.5,69.0,11.0,31.0,0.23516654300671114,0.43158322472665256,0.7327073013814921,0.6633986650875235,0.1712182143064762
0.1391,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.078144007650861,7.0,23.0,36.0,18.0,0.16452632158130243,0.7078969995992931,1.0,0.7713152133993669,0.33273468233732195
0.4982,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.1811901921465677,9.0,26.0,51.0,19.0,0.253870355414742,0.37561263699528114,0.81330888908822,0.49878937908454146,0.4025692275964297
0.1891,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5865891637827527,8.5,69.0,5.0,26.0,0.11976508320519885,0.6846490543215437,1.0,0.8298767952409157,0.1684600413309543
0.9436,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1333920197106278,7.0,82.0,5.0,20.0,0.7453736416509869,0.11793630310486325,0.8968355491604817,0.5152846950786558,0.43988526905647235
0.1564,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6341667166405507,7.5,31.0,41.0,33.0,0.7695013341178434,0.5013221567156344,0.31943198425926467,0.27656068604678785,0.6814685008066751
0.07,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6877694144817521,5.5,75.0,5.0,31.0,0.787072219880472,0.562632263115999,0.5637227916436515,0.5882619220781592,0.30258603150592933
0.2564,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5016320997539447,4.0,21.0,63.0,16.0,0.07641315961073131,0.526729382429516,1.0,0.6626485643848324,0.36627852031626723
0.9545,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.5576134422080097,9.5,93.0,5.0,31.0,0.1737533497825834,0.44365181475589166,0.8547182962538032,0.6359439343584719,0.2920074928026514
0.8073,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.15250495870725886,10.0,92.0,5.0,20.0,0.18585546504852118,0.18417408791504264,0.8037371256677722,0.3353573315704076,0.5384055036023278
0.2773,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.697306029753489,4.0,30.0,20.0,19.0,0.7975499477391512,0.5915227411074682,0.6482814746023763,0.26875397015734703,0.8908686799386629
0.24,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.790582515630374,5.0,56.0,6.0,33.0,0.03774465244411207,0.524958822559988,0.7274055708337509,0.758796440886312,0.1602618861234458
0.0955,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.2866557867026058,3.0,42.0,22.0,23.0,0.03780208569228677,0.5415338273542192,1.0,0.8821152845577697,0.29726745897117723
0.0636,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.321083861504489,3.5,72.0,5.0,34.0,0.2379292685054779,0.9357096049735628,0.7466170942631639,0.629463105346233,0.19737031839107588
